time_stamp,program_name,J 1,J 2,J 3,J 4,J 5,J 6,Reg [   4],Reg [   8],Reg [  14],Reg [ 107],Reg [  61],Reg [  62],DO [1]
      1528,HOME_CZ_DIRTY_HOME_COOK, 130.581,   7.436,   6.208, -40.851,  49.621,  58.097,  11,  25,  11, 100,   1,   0,OFF
      1536,HOME_CZ_DIRTY_HOME_COOK, 130.578,   7.439,   6.201, -40.827,  49.633,  58.076,  11,  25,  11, 100,   1,   0,OFF
      1544,HOME_CZ_DIRTY_HOME_COOK, 130.571,   7.445,   6.188, -40.783,  49.654,  58.037,  11,  25,  11, 100,   1,   0,OFF
      1552,HOME_CZ_DIRTY_HOME_COOK, 130.562,   7.454,   6.167, -40.713,  49.689,  57.975,  11,  25,  11, 100,   1,   0,OFF
      1560,HOME_CZ_DIRTY_HOME_COOK, 130.547,   7.467,   6.136, -40.610,  49.740,  57.884,  11,  25,  11, 100,   1,   0,OFF
      1568,HOME_CZ_DIRTY_HOME_COOK, 130.527,   7.486,   6.094, -40.470,  49.811,  57.760,  11,  25,  11, 100,   1,   0,OFF
      1576,HOME_CZ_DIRTY_HOME_COOK, 130.501,   7.511,   6.039, -40.285,  49.904,  57.597,  11,  25,  11, 100,   1,   0,OFF
      1584,HOME_CZ_DIRTY_HOME_COOK, 130.468,   7.542,   5.971, -40.056,  50.020,  57.394,  11,  25,  11, 100,   1,   0,OFF
      1600,HOME_CZ_DIRTY_HOME_COOK, 130.386,   7.621,   5.802, -39.491,  50.311,  56.895,  11,  25,  11, 100,   1,   0,OFF
      1608,HOME_CZ_DIRTY_HOME_COOK, 130.340,   7.666,   5.709, -39.180,  50.474,  56.622,  11,  25,  11, 100,   1,   0,OFF
      1616,HOME_CZ_DIRTY_HOME_COOK, 130.293,   7.712,   5.615, -38.867,  50.640,  56.346,  11,  25,  11, 100,   1,   0,OFF
      1624,HOME_CZ_DIRTY_HOME_COOK, 130.247,   7.758,   5.524, -38.563,  50.803,  56.079,  11,  25,  11, 100,   1,   0,OFF
      1632,HOME_CZ_DIRTY_HOME_COOK, 130.203,   7.801,   5.439, -38.280,  50.956,  55.831,  11,  25,  11, 100,   1,   0,OFF
      1640,HOME_CZ_DIRTY_HOME_COOK, 130.165,   7.840,   5.364, -38.030,  51.093,  55.612,  11,  25,  11, 100,   1,   0,OFF
      1648,HOME_CZ_DIRTY_HOME_COOK, 130.132,   7.874,   5.302, -37.822,  51.207,  55.430,  11,  25,  11, 100,   1,   0,OFF
      1656,HOME_CZ_DIRTY_HOME_COOK, 130.106,   7.900,   5.252, -37.658,  51.298,  55.286,  11,  25,  11, 100,   1,   0,OFF
      1664,HOME_CZ_DIRTY_HOME_COOK, 130.087,   7.920,   5.216, -37.536,  51.367,  55.179,  11,  25,  11, 100,   1,   0,OFF
      1672,HOME_CZ_DIRTY_HOME_COOK, 130.073,   7.934,   5.190, -37.448,  51.416,  55.103,  11,  25,  11, 100,   1,   0,OFF
      1680,HOME_CZ_DIRTY_HOME_COOK, 130.065,   7.943,   5.174, -37.391,  51.448,  55.054,  11,  25,  11, 100,   1,   0,OFF
      1688,HOME_CZ_DIRTY_HOME_COOK, 130.061,   7.947,   5.167, -37.358,  51.466,  55.028,  11,  25,  11, 100,   1,   0,OFF
      1696,HOME_CZ_DIRTY_HOME_COOK, 130.061,   7.947,   5.168, -37.345,  51.473,  55.020,  11,  25,  11, 100,   1,   0,OFF
      1704,HOME_CZ_DIRTY_HOME_COOK, 130.065,   7.943,   5.177, -37.346,  51.471,  55.027,  11,  25,  11, 100,   1,   0,OFF
      1712,HOME_CZ_DIRTY_HOME_COOK, 130.072,   7.936,   5.192, -37.356,  51.464,  55.045,  11,  25,  11, 100,   1,   0,OFF
      1728,HOME_CZ_DIRTY_HOME_COOK, 130.094,   7.915,   5.240, -37.391,  51.439,  55.105,  11,  25,  11, 100,   1,   0,OFF
      1736,HOME_CZ_DIRTY_HOME_COOK, 130.110,   7.899,   5.274, -37.416,  51.421,  55.148,  11,  25,  11, 100,   1,   0,OFF
      1744,HOME_CZ_DIRTY_HOME_COOK, 130.129,   7.880,   5.317, -37.448,  51.399,  55.201,  11,  25,  11, 100,   1,   0,OFF
      1752,HOME_CZ_DIRTY_HOME_COOK, 130.153,   7.857,   5.368, -37.485,  51.372,  55.264,  11,  25,  11, 100,   1,   0,OFF
      1760,HOME_CZ_DIRTY_HOME_COOK, 130.181,   7.829,   5.429, -37.530,  51.341,  55.341,  11,  25,  11, 100,   1,   0,OFF
      1768,HOME_CZ_DIRTY_HOME_COOK, 130.214,   7.797,   5.501, -37.583,  51.304,  55.430,  11,  25,  11, 100,   1,   0,OFF
      1776,HOME_CZ_DIRTY_HOME_COOK, 130.252,   7.760,   5.585, -37.644,  51.261,  55.534,  11,  25,  11, 100,   1,   0,OFF
      1784,HOME_CZ_DIRTY_HOME_COOK, 130.296,   7.718,   5.680, -37.715,  51.213,  55.653,  11,  25,  11, 100,   1,   0,OFF
      1792,HOME_CZ_DIRTY_HOME_COOK, 130.346,   7.670,   5.787, -37.794,  51.158,  55.787,  11,  25,  11, 100,   1,   0,OFF
      1800,HOME_CZ_DIRTY_HOME_COOK, 130.400,   7.618,   5.906, -37.881,  51.098,  55.936,  11,  25,  11, 100,   1,   0,OFF
      1808,HOME_CZ_DIRTY_HOME_COOK, 130.461,   7.562,   6.037, -37.978,  51.031,  56.100,  11,  25,  11, 100,   1,   0,OFF
      1816,HOME_CZ_DIRTY_HOME_COOK, 130.527,   7.500,   6.179, -38.085,  50.959,  56.280,  11,  25,  11, 100,   1,   0,OFF
      1824,HOME_CZ_DIRTY_HOME_COOK, 130.599,   7.434,   6.334, -38.200,  50.882,  56.475,  11,  25,  11, 100,   1,   0,OFF
      1832,HOME_CZ_DIRTY_HOME_COOK, 130.676,   7.364,   6.501, -38.324,  50.798,  56.687,  11,  25,  11, 100,   1,   0,OFF
      1840,HOME_CZ_DIRTY_HOME_COOK, 130.759,   7.289,   6.680, -38.459,  50.709,  56.914,  11,  25,  11, 100,   1,   0,OFF
      1856,HOME_CZ_DIRTY_HOME_COOK, 130.943,   7.127,   7.074, -38.756,  50.515,  57.416,  11,  25,  11, 100,   1,   0,OFF
      1864,HOME_CZ_DIRTY_HOME_COOK, 131.044,   7.040,   7.290, -38.919,  50.410,  57.693,  11,  25,  11, 100,   1,   0,OFF
      1872,HOME_CZ_DIRTY_HOME_COOK, 131.150,   6.950,   7.518, -39.092,  50.299,  57.986,  11,  25,  11, 100,   1,   0,OFF
      1880,HOME_CZ_DIRTY_HOME_COOK, 131.263,   6.856,   7.758, -39.276,  50.184,  58.296,  11,  25,  11, 100,   1,   0,OFF
      1888,HOME_CZ_DIRTY_HOME_COOK, 131.382,   6.758,   8.011, -39.469,  50.063,  58.624,  11,  25,  11, 100,   1,   0,OFF
      1896,HOME_CZ_DIRTY_HOME_COOK, 131.507,   6.658,   8.277, -39.674,  49.937,  58.969,  11,  25,  11, 100,   1,   0,OFF
      1904,HOME_CZ_DIRTY_HOME_COOK, 131.639,   6.555,   8.555, -39.889,  49.806,  59.333,  11,  25,  11, 100,   1,   0,OFF
      1912,HOME_CZ_DIRTY_HOME_COOK, 131.776,   6.449,   8.845, -40.114,  49.671,  59.714,  11,  25,  11, 100,   1,   0,OFF
      1920,HOME_CZ_DIRTY_HOME_COOK, 131.919,   6.342,   9.146, -40.349,  49.533,  60.111,  11,  25,  11, 100,   1,   0,OFF
      1928,HOME_CZ_DIRTY_HOME_COOK, 132.067,   6.234,   9.457, -40.593,  49.391,  60.522,  11,  25,  11, 100,   1,   0,OFF
      1936,HOME_CZ_DIRTY_HOME_COOK, 132.219,   6.126,   9.774, -40.843,  49.248,  60.945,  11,  25,  11, 100,   1,   0,OFF
